"weight","subsid","soc","age","age_grp","region","sex","tenure","mastat","fihhyr2","dfihhyr","dfihhyrchg","saveamount","huresp","hsval","mg1tot","xpmg","intmg","forebearsec1","forebearsec2","forebearsec3","forebearsec4","forebearsec5","forebearsec6","forebearsec7","forebearsec8","forebeareffsec","brrise","usa","usb","ush","usc","usj","usd","usi","use","usg","us","ustot","xpus","forebearunsec1","forebearunsec2","forebearunsec3","forebearunsec4","forebearunsec5","forebeareffunsec","billscc","actbillscc1","actbillscc2","actbillscc3","actbillscc4","actbillscc5","actbillscc6","actbillscc7","actbillscc10","actbillscc11","actbillscc8","actbillscc9","hscntcr1","hscrchg","hscntcr2","nvesttot","savingch","savebcs1","savebcs2","savebcs3","savebcs4","savebcs5","savebcs6","savebcs7","savebcs8","savebcs9","savebcs10","savebcs11","savebcs12","savebcs13","desavebcs1","desavebcs2","desavebcs3","desavebcs4","desavebcs5","desavebcs6","uncert","uncertch","pubsecty","fisc_impact1","fisc_impact2","fisc_impact3","fisc_impact4","fisc_impact5","fisc_impact6","fisc_impact7","fisc_impact8","fisc11_act1","fisc11_act2","fisc11_act3","fisc11_act4","fisc11_act6","fisc11_act5","fisc11_conc1","fisc11_conc2","fisc11_conc3","fisc11_conc4","fisc11_conc5","fisc11_conc6","fisc11_conc7","fisc11_conc8","fisc_likact1","fisc_likact2","fisc_likact3","fisc_likact4","fisc_likact6","fisc_likact5","jbstat","xphsdf","xphpdf"
0.728066779,21363762,"E",55,"55 - 64","North West","Female","Owned outright","marrried or couple","£50,000-£74,999","£3,000-£3,999","don't know","£500-£599","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","<£200","<£10","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£50,000 - £74,999","don't know",,,,,,,,,,,,,,,,,,,,"good idea","no change","yes","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","in paid employ","no","no"
0.82854663,23202775,"E",72,"65+","West Midlands","Female","Owned outright","marrried or couple","£25,000-£29,999","£300-£399","down £50-£100","£50-£99","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"yes","no","no","yes","yes","no","no","no","no","yes","refused","£200-£219","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£50,000 - £74,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"retired","no","no"
0.967225511,22615575,"C2",61,"55 - 64","Wales","Female","Owned outright","marrried or couple","refused","don't know","no change","£200-£249","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","refused","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","no","yes","no",,,,,,,"retired","no","not applicable"
1.10949005,21642041,"B",28,"25 - 34","Greater London","Female","Owned mortgage","marrried or couple","£75,000-£99,999","£500-£599","down >£100","£300-£349","yes","£350,000-£399,999","£110,000-£129,999","£1,500-£1,749","fixed","no","no","no","no","no","no","no","yes",,,"no","no","yes","yes","no","no","no","no","no","yes","don't know","refused","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","no","not applicable","no","refused","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"vague idea","less certain","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","yes","no","no","no","no","no","no","no","no","yes","in paid employ","no","somewhat"
0.901065588,22772033,"C2",76,"65+","North","Female","Owned outright","marrried or couple","£13,500-£15,499","<=199","down £50-£100","£25-£49","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","no","yes","no","no","no","no","yes","not applicable","no","refused","don't know",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","yes","no","no","no","no","no","don't know","don't know","don't know","don't know","don't know","don't know","no","no","yes","no","no","no","no","no","no","no","no","no","no","yes","retired","don't know","not applicable"
0.870496258,21377092,"E",64,"55 - 64","North West","Male","Local authority rented","marrried or couple","£13,500-£15,499","£800-£899","no change","none","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","None","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"long-term sick/disab","no","not applicable"
0.880255234,20996601,"E",73,"65+","North West","Male","Owned outright","marrried or couple","£11,500-£13,499","don't know","down >£100","none","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"yes","yes","yes","yes","no","yes","no","no","no","yes","refused","refused","no","no","no","no","yes",,"keeping up, constant struggle","no","no","no","no","no","yes","no","no","no","no","no","don't know","not applicable","no","None","don't know",,,,,,,,,,,,,,,,,,,,"no idea","no change","don't know","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","yes","yes","no","no","no","no","no","no","no","no","yes","retired","no","heavy"
1.18457438,22493783,"B",77,"65+","Yorkshire & Humberside","Male","Owned outright","marrried or couple","£17,500-£24,999","<=199","down >£100","none","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","the same","no","£10,000 - £12,499","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","yes","yes","no","no","no","no","no","no","no","no","yes","no","no","no","yes","yes","no","no","no","no","no","no","no","no","yes","retired","no","not applicable"
1.03283079,23406120,"B",55,"55 - 64","North West","Female","Owned mortgage","marrried or couple","£75,000-£99,999","£800-£899","up >£100","£250-£299","yes","£250,000-£274,999","£30,000-£39,999","£250-£299","base rate tracker","no","no","no","no","no","no","no","yes",,"£300-399","no","yes","no","yes","no","no","no","no","no","yes","£10,000-£14,999","don't know","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","the same","no","£4,000 - £4,999","don't know",,,,,,,,,,,,,,,,,,,,"no idea","less certain","yes","no","no","no","yes","no","no","no","no","no","no","no","no","yes","no","yes","yes","no","no","no","no","no","no","don't know","don't know","don't know","don't know","don't know","don't know","in paid employ","no","no"
1.09103109,22286811,"E",23,"18 - 24","Greater London","Male","Other/Don't know/refused","never married","refused","don't know","don't know","don't know","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"don't know","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","refused","None","refused",,,,,,,,,,,,,,,,,,,,"don't know","don't know","no","no","no","no","no","no","no","yes","no",,,,,,,"no","no","no","no","no","no","yes","no",,,,,,,,"don't know","not applicable"
0.831413,22246629,"E",64,"55 - 64","West Midlands","Male","Owned outright","marrried or couple","£17,500-£24,999","£700-£799","down <£50","none","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£50,000 - £74,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"retired","no","not applicable"
0.930866891,23288177,"C1",23,"18 - 24","South East","Female","Private rented","marrried or couple","£30,000-£39,999","£500-£599","up >£100","£500-£599","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","yes","no","no","yes",">=£30,000","<£10","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£1,000 - £1,999","Increase by £100-£149 a month","no","yes","no","no","no","no","yes","yes","yes","no","no","no","no",,,,,,,"no idea","no change","yes","no","no","no","no","no","no","no","yes","no","no","yes","no","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","no","no","no","in paid employ","no","no"
1.03341278,21804699,"C1",27,"25 - 34","Yorkshire & Humberside","Male","Private rented","marrried or couple","£25,000-£29,999","£500-£599","no change","£25-£49","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","yes","yes","yes","yes","yes","no","no","no","yes","don't know","don't know","yes","no","no","no","no","I would be behind on my loan payments","keeping up, struggle from time to time","no","no","no","no","yes","yes","no","no","no","no","no","don't know","harder","no","None","Increase by less than £50 a month","no","no","no","no","no","no","no","no","no","no","no","yes","no",,,,,,,"good idea","no change","yes","no","no","no","no","no","yes","no","no",,,,,,,"no","yes","yes","yes","no","no","no","no","yes","no","yes","no","no","no","in paid employ","yes","heavy"
1.0054812,22755505,"D",47,"45 - 54","South East","Male","Owned mortgage","marrried or couple","£25,000-£29,999","don't know","no change","don't know","yes","£50,000-£74,999","£20,000-£29,999","£200-£249","base rate tracker","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know","Dont know",,"Dont know","no","no","no","no","no","yes","no","no","no","yes","£1,500-£1,999","£100-£119","don't know","don't know","don't know","don't know","don't know",,"don't know","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","yes","harder","no","refused","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"don't know","no change","no","no","no","no","no","no","no","yes","no",,,,,,,"no","no","no","no","no","no","yes","no",,,,,,,"in paid employ","no","no"
0.866985012,21605648,"D",49,"45 - 54","Yorkshire & Humberside","Female","Owned mortgage","marrried or couple","£30,000-£39,999","don't know","no change","£50-£99","yes","£150,000-£174,999","£10,000-£19,999","£700-£749","base rate tracker","no","no","no","no","no","no","no","yes",,"£100-149","no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up, struggle from time to time","no","no","no","no","no","yes","yes","yes","no","no","no","yes","the same","no","£4,000 - £4,999","don't know",,,,,,,,,,,,,,,,,,,,"good idea","don't know","no","no","no","no","yes","no","no","no","no","no","no","no","yes","no","no","no","yes","no","yes","no","no","no","no","no","no","yes","yes","no","no","self employed","no","not applicable"
0.930141114,22438521,"E",69,"65+","West Midlands","Male","Owned outright","marrried or couple","£11,500-£13,499","<=199","down <£50","£25-£49","yes",,"not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","yes","no","no","no","no","no","yes","<£200","£160-£179","no","no","no","no","yes",,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","£45,000 - £49,999","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"good idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","no","no","yes","no","no",,,,,,,"retired","no","no"
0.818566409,23481117,"E",50,"45 - 54","North","Female","Local authority rented","marrried or couple","£13,500-£15,499","£800-£899","down >£100","£25-£49","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","no","no","no","no","no","no","no","no","no","not applicable","not applicable",,,,,,,"keeping up without much difficulty","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","not applicable","no","not applicable","no","<£500","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"yes","no","yes","no","no","no","no","no","no","no","no","no","no","yes","something else","no","not applicable"
0.940503843,22253440,"C2",18,"18 - 24","East Anglia","Male","Local authority rented","never married","£11,500-£13,499","£800-£899","down £50-£100","£100-£149","not applicable","not applicable","not applicable","not applicable","not applicable",,,,,,,,,,,"no","yes","no","no","no","no","no","no","no","yes","£200-£499","£20-£29","no","no","no","no","yes",,"keeping up, struggle from time to time","no","no","no","no","no","yes","no","no","no","no","no","no","harder","no","refused","Don’t plan to change my monthly savings",,,,,,,,,,,,,,,,,,,,"no idea","no change","no","no","no","no","no","no","yes","no","no",,,,,,,"no","no","no","yes","yes","no","no","no","yes","no","no","no","no","no","in paid employ","no","no"
